노선번호,노선,정류장순서,정류장,정류장 번호,정류장명,경도,위도,이전정류장과_노선거리_m,구간이동시간_초,누적노선거리_m,누적예상시간_초
서면5(서면501),250050700,8,250002060,2037,신매3리,127.71077,37.91599,333.7,46.2,3230.1,447.2
서면5(서면501),250050700,9,250026604,2336,월송2리입구,127.70588,37.91476,469.2,65.0,3699.3,512.2
서면5(서면501),250050700,10,250001638,1958,과수원마을입구,127.70378,37.91113,461.1,63.8,4160.4,576.1
서면5(서면501),250050700,11,250001757,1490,애니고등학교,127.70058,37.90541,725.5,100.5,4885.9,676.5
서면5(서면501),250050700,12,250001634,1954,금산2리,127.69687,37.90195,508.7,70.4,5394.6,746.9
서면5(서면501),250050700,13,250002167,2144,서면행정복지센터,127.69374,37.89808,515.1,71.3,5909.7,818.3
서면5(서면501),250050700,14,250001636,1956,시청자미디어센터,127.69073,37.89625,352.1,48.8,6261.9,867.0
서면5(서면501),250050700,15,250027012,2737,애니박물관입구,127.69043,37.89311,460.1,63.7,6722.0,930.7
서면5(서면501),250050700,16,250001637,1957,시청자미디어센터,127.69067,37.89603,390.4,54.1,7112.4,984.8
서면5(서면501),250050700,17,250002168,2145,서면행정복지센터,127.69411,37.89836,418.4,57.9,7530.8,1042.7
서면5(서면501),250050700,18,250001635,1955,금산2리,127.69718,37.90197,491.3,68.0,8022.0,1110.7
서면5(서면501),250050700,19,250027013,2738,금산리수정천,127.69492,37.91242,1299.0,179.9,9321.1,1290.6
서면5(서면501),250050700,20,250027152,1574,월송2리입구,127.69386,37.91848,752.1,104.1,10073.1,1394.7
서면5(서면501),250050700,21,250000996,1180,월송2리,127.6896,37.92306,663.2,91.8,10736.4,1486.6
서면5(서면501),250050700,22,250027057,2781,월송1리,127.68365,37.92909,974.0,134.9,11710.4,1621.4
서면5(서면501),250050700,23,265000851,2609,월송리가압펌프,127.67779,37.92739,560.4,77.6,12270.9,1699.0
서면5(서면501),250050700,24,265000879,2794,월송길,127.67472,37.92453,450.1,62.3,12721.0,1761.4
서면5(서면501),250050700,25,250027042,2766,월송1리,127.67265,37.92076,480.4,66.5,13201.4,1827.9
서면5(서면501),250050700,26,250026749,2476,월송3리종점,127.67541,37.91708,492.8,68.2,13694.2,1896.1
서면5(서면501),250050700,27,250026756,2483,월송1리,127.6728,37.92074,527.0,73.0,14221.1,1969.1
서면5(서면501),250050700,28,265000880,2795,월송길,127.67507,37.92463,506.7,70.2,14727.8,2039.2
서면5(서면501),250050700,29,265000852,2610,월송리가압펌프,127.67773,37.92723,406.0,56.2,15133.8,2095.4
서면5(서면501),250050700,30,250026755,2482,월송1리,127.684,37.92919,606.2,83.9,15740.1,2179.4
서면5(서면501),250050700,31,250001930,1576,월송1리,127.68743,37.93019,340.9,47.2,16080.9,2226.6
서면5(서면501),250050700,32,265000883,2801,월송1리3반,127.6893,37.92994,166.3,23.0,16247.3,2249.6
서면5(서면501),250050700,33,250026680,2407,월송1리,127.69216,37.92935,284.5,39.4,16531.7,2289.0
서면5(서면501),250050700,34,250026681,2408,월송1리,127.69659,37.93057,442.4,61.3,16974.1,2350.3
서면5(서면501),250050700,35,250002154,2131,서춘천농협,127.70265,37.93228,807.6,111.8,17781.7,2462.1
서면5(서면501),250050700,36,250002153,2130,서춘천농협,127.70246,37.93233,833.7,115.4,18615.4,2577.5
서면5(서면501),250050700,37,250002160,2137,서상초교,127.70634,37.92823,605.2,83.8,19220.5,2661.3
서면5(서면501),250050700,38,250002166,2143,서면치안센터,127.7092,37.9239,546.0,75.6,19766.5,2736.9
서면5(서면501),250050700,39,250002057,2034,신매대교,127.71149,37.92193,336.6,46.6,20103.1,2783.5
서면5(서면501),250050700,40,250027129,2836,인형극장앞,127.72101,37.92104,972.5,134.7,21075.6,2918.2
서면5(서면501),250050700,41,250001912,1559,육림공원,127.72113,37.91756,387.1,53.6,21462.7,2971.8
서면5(서면501),250050700,42,250002219,2196,우두로입구,127.72184,37.9133,477.9,66.2,21940.6,3037.9
서면5(서면501),250050700,43,250002220,2197,사농현대A,127.72235,37.91082,285.3,39.5,22226.0,3077.4
서면5(서면501),250050700,44,250001374,1373,강원생명과학고,127.72299,37.9089,220.7,30.6,22446.7,3108.0
서면5(서면502),250050701,1,250001373,1372,강원생명과학고,127.72324,37.90903,0.0,0.0,0.0,0.0
서면5(서면502),250050701,2,250001161,1329,사농현대A,127.72259,37.91109,236.8,32.8,236.8,32.8
서면5(서면502),250050701,3,250002218,2195,우두로입구,127.7221,37.91351,278.2,38.5,515.0,71.3
서면5(서면502),250050701,4,250001911,1558,육림랜드,127.72155,37.91621,304.1,42.1,819.1,113.4
서면5(서면502),250050701,5,250001413,1410,인형극장,127.72019,37.92223,748.5,103.6,1567.6,217.1
서면5(서면502),250050701,6,250002058,2035,신매대교,127.7114,37.92214,771.1,106.8,2338.7,323.8
서면5(서면502),250050701,7,250002059,2036,신매3리,127.71164,37.91814,557.7,77.2,2896.4,401.0
서면5(서면502),250050701,8,250002060,2037,신매3리,127.71077,37.91599,333.7,46.2,3230.2,447.3
서면5(서면502),250050701,9,250026604,2336,월송2리입구,127.70588,37.91476,469.2,65.0,3699.3,512.2
서면5(서면502),250050701,10,250001638,1958,과수원마을입구,127.70378,37.91113,461.1,63.8,4160.5,576.1
서면5(서면502),250050701,11,250001757,1490,애니고등학교,127.70058,37.90541,725.5,100.5,4886.0,676.5
서면5(서면502),250050701,12,250001634,1954,금산2리,127.69687,37.90195,508.8,70.4,5394.7,747.0
서면5(서면502),250050701,13,250002167,2144,서면행정복지센터,127.69374,37.89808,515.1,71.3,5909.8,818.3
서면5(서면502),250050701,14,250001636,1956,시청자미디어센터,127.69073,37.89625,352.1,48.8,6262.0,867.0
서면5(서면502),250050701,15,250027012,2737,애니박물관입구,127.69043,37.89311,460.1,63.7,6722.1,930.8
서면5(서면502),250050701,16,250001637,1957,시청자미디어센터,127.69067,37.89603,390.4,54.1,7112.5,984.8
서면5(서면502),250050701,17,250002168,2145,서면행정복지센터,127.69411,37.89836,418.4,57.9,7530.9,1042.7
서면5(서면502),250050701,18,250001635,1955,금산2리,127.69718,37.90197,491.3,68.0,8022.2,1110.8
서면5(서면502),250050701,19,250027013,2738,금산리수정천,127.69492,37.91242,1299.0,179.9,9321.2,1290.6
서면5(서면502),250050701,20,250027152,1574,월송2리입구,127.69386,37.91848,752.1,104.1,10073.3,1394.8
서면5(서면502),250050701,21,250000996,1180,월송2리,127.6896,37.92306,663.3,91.8,10736.5,1486.6
서면5(서면502),250050701,22,250027057,2781,월송1리,127.68365,37.92909,974.1,134.9,11710.6,1621.5
서면5(서면502),250050701,23,265000851,2609,월송리가압펌프,127.67779,37.92739,560.5,77.6,12271.1,1699.1
서면5(서면502),250050701,24,265000879,2794,월송길,127.67472,37.92453,450.1,62.3,12721.2,1761.4
서면5(서면502),250050701,25,250027042,2766,월송1리,127.67265,37.92076,480.4,66.5,13201.6,1827.9
서면5(서면502),250050701,26,250026749,2476,월송3리종점,127.67541,37.91708,492.8,68.2,13694.4,1896.1
서면5(서면502),250050701,27,250026756,2483,월송1리,127.6728,37.92074,527.0,73.0,14221.4,1969.1
서면5(서면502),250050701,28,265000880,2795,월송길,127.67507,37.92463,506.7,70.2,14728.0,2039.3
서면5(서면502),250050701,29,265000852,2610,월송리가압펌프,127.67773,37.92723,406.0,56.2,15134.1,2095.5
서면5(서면502),250050701,30,250026755,2482,월송1리,127.684,37.92919,606.3,83.9,15740.3,2179.4
서면5(서면502),250050701,31,250001930,1576,월송1리,127.68743,37.93019,340.9,47.2,16081.2,2226.6
서면5(서면502),250050701,32,265000883,2801,월송1리3반,127.6893,37.92994,166.3,23.0,16247.5,2249.7
서면5(서면502),250050701,33,250026680,2407,월송1리,127.69216,37.92935,284.5,39.4,16532.0,2289.0
서면5(서면502),250050701,34,250026681,2408,월송1리,127.69659,37.93057,442.4,61.3,16974.4,2350.3
서면5(서면502),250050701,35,250002154,2131,서춘천농협,127.70265,37.93228,807.6,111.8,17782.0,2462.1
서면5(서면502),250050701,36,250002153,2130,서춘천농협,127.70246,37.93233,833.7,115.4,18615.7,2577.6
서면5(서면502),250050701,37,250002160,2137,서상초교,127.70634,37.92823,605.2,83.8,19220.9,2661.4
서면5(서면502),250050701,38,250002166,2143,서면치안센터,127.7092,37.9239,546.0,75.6,19766.9,2737.0
서면5(서면502),250050701,39,250002057,2034,신매대교,127.71149,37.92193,336.6,46.6,20103.5,2783.6
서면5(서면502),250050701,40,250027129,2836,인형극장앞,127.72101,37.92104,972.5,134.7,21076.0,2918.2
서면5(서면502),250050701,41,250001912,1559,육림공원,127.72113,37.91756,387.1,53.6,21463.1,2971.8
서면5(서면502),250050701,42,250002219,2196,우두로입구,127.72184,37.9133,477.9,66.2,21941.0,3038.0
서면5(서면502),250050701,43,250002220,2197,사농현대A,127.72235,37.91082,285.3,39.5,22226.4,3077.5
서면5(서면502),250050701,44,250001374,1373,강원생명과학고,127.72299,37.9089,220.7,30.6,22447.0,3108.0
서면5(서면502),250050701,45,250002110,2087,소양중학교,127.72503,37.90511,464.6,64.3,22911.7,3172.4
서면5(서면502),250050701,46,250001533,1853,두미르A,127.72741,37.90263,345.8,47.9,23257.5,3220.3
서면5(서면502),250050701,47,250002121,2098,사우사거리,127.72837,37.89996,384.5,53.2,23642.0,3273.5
서면5(서면502),250050701,48,250002115,2092,소양로1가,127.72576,37.89142,991.7,137.3,24633.6,3410.8
서면5(서면502),250050701,49,250001640,1960,근화초교,127.72485,37.88881,301.9,41.8,24935.5,3452.6
서면5(서면502),250050701,50,250001372,1371,춘천농협,127.7234,37.88444,507.2,70.2,25442.7,3522.8
서면5(서면502),250050701,51,250001886,1533,소양로우체국,127.72624,37.88105,557.7,77.2,26000.4,3600.1
서면5(서면502),250050701,52,250002029,1671,명동입구,127.7267,37.87969,285.7,39.6,26286.1,3639.6
서면5(서면502),250050701,53,250001848,1746,중앙시장/중앙초교,127.72505,37.87834,208.6,28.9,26494.8,3668.5
서면5(서면502),250050701,54,250001202,1011,중앙로입구,127.72307,37.87703,234.6,32.5,26729.4,3701.0
서면5(서면503),250050702,1,250001847,1745,중앙로입구,127.72415,37.87736,0.0,0.0,0.0,0.0
서면5(서면503),250050702,2,250001849,1747,중앙시장,127.72549,37.87841,172.5,23.9,172.5,23.9
서면5(서면503),250050702,3,250001885,1532,인성병원,127.72663,37.8811,434.4,60.1,606.9,84.0
서면5(서면503),250050702,4,265000722,1193,KT,127.72382,37.88231,280.9,38.9,887.8,122.9
서면5(서면503),250050702,5,250001371,1370,춘천농협,127.7233,37.88342,197.2,27.3,1085.0,150.2
서면5(서면503),250050702,6,250002164,2141,서부시장,127.72413,37.88578,277.9,38.5,1362.9,188.7
서면5(서면503),250050702,7,250002113,2090,소양스타리버A,127.72516,37.88905,374.7,51.9,1737.6,240.6
서면5(서면503),250050702,8,250002242,2219,번개시장,127.72631,37.89195,340.2,47.1,2077.8,287.7
서면5(서면503),250050702,9,250002120,2097,소양2교,127.72863,37.8996,891.7,123.5,2969.5,411.2
서면5(서면503),250050702,10,250001532,1852,두미르A,127.72832,37.90206,303.1,42.0,3272.6,453.1
서면5(서면503),250050702,11,250002109,2086,소양중학교,127.72475,37.90604,544.1,75.3,3816.7,528.5
서면5(서면503),250050702,12,250001373,1372,강원생명과학고,127.72324,37.90903,363.4,50.3,4180.1,578.8
서면5(서면503),250050702,13,250001161,1329,사농현대A,127.72259,37.91109,236.8,32.8,4416.9,611.6
서면5(서면503),250050702,14,250002218,2195,우두로입구,127.7221,37.91351,278.2,38.5,4695.1,650.1
서면5(서면503),250050702,15,250001911,1558,육림랜드,127.72155,37.91621,304.1,42.1,4999.2,692.2
서면5(서면503),250050702,16,250001413,1410,인형극장,127.72019,37.92223,748.5,103.6,5747.7,795.8
서면5(서면503),250050702,17,250002058,2035,신매대교,127.7114,37.92214,771.2,106.8,6518.8,902.6
서면5(서면503),250050702,18,250002059,2036,신매3리,127.71164,37.91814,557.7,77.2,7076.6,979.8
서면5(서면503),250050702,19,250002060,2037,신매3리,127.71077,37.91599,333.7,46.2,7410.3,1026.0
서면5(서면503),250050702,20,250026604,2336,월송2리입구,127.70588,37.91476,469.2,65.0,7879.5,1091.0
서면5(서면503),250050702,21,250001638,1958,과수원마을입구,127.70378,37.91113,461.1,63.8,8340.6,1154.9
서면5(서면503),250050702,22,250001757,1490,애니고등학교,127.70058,37.90541,725.5,100.5,9066.1,1255.3
서면5(서면503),250050702,23,250001634,1954,금산2리,127.69687,37.90195,508.8,70.4,9574.9,1325.8
서면5(서면503),250050702,24,250002167,2144,서면행정복지센터,127.69374,37.89808,515.1,71.3,10090.0,1397.1
서면5(서면503),250050702,25,250001636,1956,시청자미디어센터,127.69073,37.89625,352.1,48.8,10442.1,1445.8
서면5(서면503),250050702,26,250027012,2737,애니박물관입구,127.69043,37.89311,460.2,63.7,10902.3,1509.5
서면5(서면503),250050702,27,250001637,1957,시청자미디어센터,127.69067,37.89603,390.4,54.1,11292.7,1563.6
서면5(서면503),250050702,28,250002168,2145,서면행정복지센터,127.69411,37.89836,418.4,57.9,11711.1,1621.5
서면5(서면503),250050702,29,250001635,1955,금산2리,127.69718,37.90197,491.3,68.0,12202.4,1689.6
서면5(서면503),250050702,30,250027013,2738,금산리수정천,127.69492,37.91242,1299.0,179.9,13501.4,1869.4
서면5(서면503),250050702,31,250027152,1574,월송2리입구,127.69386,37.91848,752.1,104.1,14253.5,1973.6
서면5(서면503),250050702,32,250000996,1180,월송2리,127.6896,37.92306,663.3,91.8,14916.7,2065.4
서면5(서면503),250050702,33,250027057,2781,월송1리,127.68365,37.92909,974.1,134.9,15890.8,2200.3
서면5(서면503),250050702,34,265000851,2609,월송리가압펌프,127.67779,37.92739,560.5,77.6,16451.3,2277.9
서면5(서면503),250050702,35,265000879,2794,월송길,127.67472,37.92453,450.1,62.3,16901.4,2340.2
서면5(서면503),250050702,36,250027042,2766,월송1리,127.67265,37.92076,480.4,66.5,17381.8,2406.7
서면5(서면503),250050702,37,250026749,2476,월송3리종점,127.67541,37.91708,492.8,68.2,17874.6,2474.9
서면5(서면503),250050702,38,250026756,2483,월송1리,127.6728,37.92074,527.0,73.0,18401.6,2547.9
서면5(서면503),250050702,39,265000880,2795,월송길,127.67507,37.92463,506.7,70.2,18908.3,2618.1
서면5(서면503),250050702,40,265000852,2610,월송리가압펌프,127.67773,37.92723,406.0,56.2,19314.3,2674.3
서면5(서면503),250050702,41,250026755,2482,월송1리,127.684,37.92919,606.3,83.9,19920.6,2758.2
서면5(서면503),250050702,42,250001930,1576,월송1리,127.68743,37.93019,340.9,47.2,20261.5,2805.4
서면5(서면503),250050702,43,265000883,2801,월송1리3반,127.6893,37.92994,166.3,23.0,20427.8,2828.5
서면5(서면503),250050702,44,250026680,2407,월송1리,127.69216,37.92935,284.5,39.4,20712.3,2867.9
서면5(서면503),250050702,45,250026681,2408,월송1리,127.69659,37.93057,442.4,61.3,21154.7,2929.1
서면5(서면503),250050702,46,250002154,2131,서춘천농협,127.70265,37.93228,807.6,111.8,21962.3,3040.9
서면5(서면503),250050702,47,250002153,2130,서춘천농협,127.70246,37.93233,833.7,115.4,22796.0,3156.4
서면5(서면503),250050702,48,250002160,2137,서상초교,127.70634,37.92823,605.2,83.8,23401.2,3240.2
서면5(서면503),250050702,49,250002166,2143,서면치안센터,127.7092,37.9239,546.0,75.6,23947.2,3315.8
서면5(서면503),250050702,50,250002057,2034,신매대교,127.71149,37.92193,336.6,46.6,24283.8,3362.4
서면5(서면503),250050702,51,250027129,2836,인형극장앞,127.72101,37.92104,972.5,134.7,25256.3,3497.0
서면5(서면503),250050702,52,250001912,1559,육림공원,127.72113,37.91756,387.1,53.6,25643.5,3550.6
서면5(서면503),250050702,53,250002219,2196,우두로입구,127.72184,37.9133,477.9,66.2,26121.4,3616.8
서면5(서면503),250050702,54,250002220,2197,사농현대A,127.72235,37.91082,285.3,39.5,26406.7,3656.3
서면5(서면503),250050702,55,250001374,1373,강원생명과학고,127.72299,37.9089,220.7,30.6,26627.4,3686.9
서면5(서면503),250050702,56,250002110,2087,소양중학교,127.72503,37.90511,464.6,64.3,27092.0,3751.2
서면5(서면503),250050702,57,250001533,1853,두미르A,127.72741,37.90263,345.9,47.9,27437.9,3799.1
서면5(서면503),250050702,58,250002121,2098,사우사거리,127.72837,37.89996,384.5,53.2,27822.4,3852.3
서면5(서면503),250050702,59,250002115,2092,소양로1가,127.72576,37.89142,991.7,137.3,28814.0,3989.6
서면5(서면503),250050702,60,250001640,1960,근화초교,127.72485,37.88881,301.9,41.8,29115.9,4031.4
서면5(서면503),250050702,61,250001372,1371,춘천농협,127.7234,37.88444,507.2,70.2,29623.1,4101.7
서면5(서면503),250050702,62,250001886,1533,소양로우체국,127.72624,37.88105,557.7,77.2,30180.8,4178.9
서면5(서면503),250050702,63,250002029,1671,명동입구,127.7267,37.87969,285.8,39.6,30466.6,4218.5
서면5(서면503),250050702,64,250001848,1746,중앙시장/중앙초교,127.72505,37.87834,208.7,28.9,30675.2,4247.3
서면5(서면503),250050702,65,250001202,1011,중앙로입구,127.72307,37.87703,234.6,32.5,30909.8,4279.8
서면6(서면601),250050800,1,250001847,1745,중앙로입구,127.72415,37.87736,0.0,0.0,0.0,0.0
서면6(서면601),250050800,2,250001849,1747,중앙시장,127.72549,37.87841,172.5,23.9,172.5,23.9
서면6(서면601),250050800,3,250001885,1532,인성병원,127.72663,37.8811,434.3,60.1,606.8,84.0
서면6(서면601),250050800,4,265000722,1193,KT,127.72382,37.88231,280.8,38.9,887.5,122.9
서면6(서면601),250050800,5,250001371,1370,춘천농협,127.7233,37.88342,197.1,27.3,1084.7,150.2
서면6(서면601),250050800,6,250002164,2141,서부시장,127.72413,37.88578,277.9,38.5,1362.6,188.7
서면6(서면601),250050800,7,250002113,2090,소양스타리버A,127.72516,37.88905,374.7,51.9,1737.3,240.5
서면6(서면601),250050800,8,250002242,2219,번개시장,127.72631,37.89195,340.1,47.1,2077.4,287.6
서면6(서면601),250050800,9,250002120,2097,소양2교,127.72863,37.8996,891.7,123.5,2969.1,411.1
서면6(서면601),250050800,10,250001532,1852,두미르A,127.72832,37.90206,303.0,42.0,3272.2,453.1
서면6(서면601),250050800,11,250002109,2086,소양중학교,127.72475,37.90604,544.0,75.3,3816.2,528.4
서면6(서면601),250050800,12,250001373,1372,강원생명과학고,127.72324,37.90903,363.4,50.3,4179.6,578.7
서면6(서면601),250050800,13,250001161,1329,사농현대A,127.72259,37.91109,236.8,32.8,4416.4,611.5
서면6(서면601),250050800,14,250002218,2195,우두로입구,127.7221,37.91351,278.2,38.5,4694.6,650.0
서면6(서면601),250050800,15,250001911,1558,육림랜드,127.72155,37.91621,304.1,42.1,4998.6,692.1
서면6(서면601),250050800,16,250001413,1410,인형극장,127.72019,37.92223,748.4,103.6,5747.1,795.8
서면6(서면601),250050800,17,250002058,2035,신매대교,127.7114,37.92214,770.8,106.7,6517.9,902.5
서면6(서면601),250050800,18,250002165,2142,서면치안센터,127.70937,37.92394,330.1,45.7,6847.9,948.2
서면6(서면601),250050800,19,250002159,2136,서상초교,127.70634,37.92847,571.7,79.2,7419.6,1027.3
서면6(서면601),250050800,20,250002154,2131,서춘천농협,127.70265,37.93228,573.4,79.4,7993.0,1106.7
서면6(서면601),250050800,21,250002064,2041,신매1리,127.70293,37.93581,396.3,54.9,8389.3,1161.6
서면6(서면601),250050800,22,250002162,2139,서상1리종점,127.7037,37.94235,764.8,105.9,9154.1,1267.5
서면6(서면601),250050800,23,250001334,1141,탑말,127.69988,37.94639,564.5,78.2,9718.5,1345.6
서면6(서면601),250050800,24,250001958,1604,웃골1리,127.69433,37.95094,706.5,97.8,10425.0,1443.5
서면6(서면601),250050800,25,265000694,1320,매운탕골입구,127.6667,37.97055,3480.1,481.9,13905.1,1925.3
서면6(서면601),250050800,26,250001368,1367,춘천댐종점,127.66658,37.97421,416.5,57.7,14321.6,1983.0
서면6(서면601),250050800,27,250002006,1651,오월리입구,127.65564,37.97866,1431.7,198.2,15753.3,2181.2
서면6(서면601),250050800,28,250026858,2585,오월교,127.64934,37.97957,640.5,88.7,16393.8,2269.9
서면6(서면601),250050800,29,250001027,1206,오월교입구,127.64445,37.98349,835.3,115.7,17229.1,2385.6
서면6(서면601),250050800,30,250002003,1648,오월유원지,127.64199,37.98012,443.8,61.4,17672.9,2447.0
서면6(서면601),250050800,31,250027045,2769,오월리납실교,127.64299,37.97861,214.0,29.6,17887.0,2476.7
서면6(서면601),250050800,32,250027046,2770,오월2리,127.64154,37.97515,420.2,58.2,18307.1,2534.8
서면6(서면601),250050800,33,250027047,2771,강원숲체험장입구,127.64076,37.97166,402.2,55.7,18709.3,2590.5
서면6(서면601),250050800,34,250026787,2514,오월2리,127.63558,37.97158,483.9,67.0,19193.2,2657.5
서면6(서면601),250050800,35,250027048,2772,오월2리,127.62915,37.96975,627.1,86.8,19820.3,2744.3
서면6(서면601),250050800,36,250026785,2512,오월2리,127.62715,37.96821,247.6,34.3,20067.9,2778.6
서면6(서면601),250050800,37,250026751,2478,오월리종점,127.6251,37.9663,284.7,39.4,20352.6,2818.1
서면6(서면601),250050800,38,250002005,1650,오월리종점,127.62522,37.9663,19.3,2.7,20371.9,2820.7
서면6(서면601),250050800,39,250027049,2773,오월2리,127.62729,37.96817,287.0,39.7,20658.8,2860.4
서면6(서면601),250050800,40,250026786,2513,오월2리,127.62918,37.96965,234.4,32.5,20893.2,2892.9
서면6(서면601),250050800,41,250027050,2774,오월2리,127.63562,37.97148,628.0,87.0,21521.2,2979.9
서면6(서면601),250050800,42,250026788,2515,강원숲체험장입구,127.6409,37.97163,493.6,68.3,22014.8,3048.2
서면6(서면601),250050800,43,250026789,2516,오월2리,127.6417,37.97519,407.1,56.4,22421.9,3104.6
서면6(서면601),250050800,44,250026790,2517,오월리납실교,127.64308,37.97865,416.5,57.7,22838.4,3162.2
서면6(서면601),250050800,45,250002004,1649,오월유원지,127.64221,37.98009,231.7,32.1,23070.1,3194.3
서면6(서면601),250050800,46,250002008,1653,오월교입구,127.64462,37.98344,440.0,60.9,23510.1,3255.2
서면6(서면601),250050800,47,250026844,2571,오월교,127.64868,37.9797,760.2,105.3,24270.3,3360.5
서면6(서면601),250050800,48,250002007,1652,오월리입구,127.65562,37.97852,710.3,98.3,24980.5,3458.8
서면6(서면601),250050800,49,250001369,1368,춘천댐종점,127.66649,37.97405,1433.3,198.5,26413.9,3657.3
서면6(서면601),250050800,50,265000695,1328,매운탕골입구,127.66641,37.9705,411.5,57.0,26825.4,3714.3
서면6(서면601),250050800,51,250027118,2826,서상1리1반,127.68802,37.95409,2842.6,393.6,29668.0,4107.9
서면6(서면601),250050800,52,250001335,1142,탑말,127.69976,37.94629,1400.5,193.9,31068.5,4301.8
서면6(서면601),250050800,53,250002163,2140,서상1리종점,127.70367,37.94212,582.8,80.7,31651.3,4382.5
서면6(서면601),250050800,54,250002063,2040,신매1리,127.70277,37.93588,732.0,101.4,32383.3,4483.8
서면6(서면601),250050800,55,250002153,2130,서춘천농협,127.70246,37.93233,397.0,55.0,32780.3,4538.8
서면6(서면601),250050800,56,250002160,2137,서상초교,127.70634,37.92823,605.1,83.8,33385.4,4622.6
서면6(서면601),250050800,57,250002166,2143,서면치안센터,127.7092,37.9239,545.9,75.6,33931.3,4698.2
서면6(서면601),250050800,58,250002057,2034,신매대교,127.71149,37.92193,336.5,46.6,34267.9,4744.8
서면6(서면601),250050800,59,250027129,2836,인형극장앞,127.72101,37.92104,972.1,134.6,35240.0,4879.4
서면6(서면601),250050800,60,250001912,1559,육림공원,127.72113,37.91756,387.1,53.6,35627.1,4933.0
서면6(서면601),250050800,61,250002219,2196,우두로입구,127.72184,37.9133,477.9,66.2,36105.0,4999.2
서면6(서면601),250050800,62,250002220,2197,사농현대A,127.72235,37.91082,285.3,39.5,36390.4,5038.7
서면6(서면601),250050800,63,250001374,1373,강원생명과학고,127.72299,37.9089,220.7,30.6,36611.0,5069.2
서면6(서면601),250050800,64,250002110,2087,소양중학교,127.72503,37.90511,464.6,64.3,37075.6,5133.5
서면6(서면601),250050800,65,250001533,1853,두미르A,127.72741,37.90263,345.8,47.9,37421.4,5181.4
서면6(서면601),250050800,66,250002121,2098,사우사거리,127.72837,37.89996,384.4,53.2,37805.8,5234.6
서면6(서면601),250050800,67,250002115,2092,소양로1가,127.72576,37.89142,991.6,137.3,38797.5,5372.0
서면6(서면601),250050800,68,250001640,1960,근화초교,127.72485,37.88881,301.8,41.8,39099.3,5413.7
서면6(서면601),250050800,69,250001372,1371,춘천농협,127.7234,37.88444,507.2,70.2,39606.5,5484.0
서면6(서면601),250050800,70,250001886,1533,소양로우체국,127.72624,37.88105,557.6,77.2,40164.1,5561.2
서면6(서면601),250050800,71,250002029,1671,명동입구,127.7267,37.87969,285.7,39.6,40449.7,5600.7
서면6(서면601),250050800,72,250001848,1746,중앙시장/중앙초교,127.72505,37.87834,208.6,28.9,40658.3,5629.6
서면6(서면601),250050800,73,250001202,1011,중앙로입구,127.72307,37.87703,234.5,32.5,40892.8,5662.1
신동1-1(신동101),250051400,1,250027098,1095,중앙시장입구,127.72437,37.87807,0.0,0.0,0.0,0.0
신동1-1(신동101),250051400,2,250001202,1011,중앙로입구,127.72307,37.87703,214.1,29.6,214.1,29.6
신동1-1(신동101),250051400,3,250001349,1156,춘천시보건소,127.72076,37.87617,231.6,32.1,445.7,61.7
신동1-1(신동101),250051400,4,250002027,1669,약사롯데캐슬,127.72313,37.8721,631.2,87.4,1076.9,149.1
신동1-1(신동101),250051400,5,250001266,1075,춘천경찰서,127.72473,37.87064,290.6,40.2,1367.5,189.3
신동1-1(신동101),250051400,6,250001854,1752,KBS방송국,127.72287,37.86819,317.6,44.0,1685.1,233.3
신동1-1(신동101),250051400,7,250002081,2058,시외버스터미널,127.71988,37.86418,534.4,74.0,2219.5,307.3
신동1-1(신동101),250051400,8,250002253,2230,배나무골,127.71709,37.85983,566.8,78.5,2786.3,385.8
신동1-1(신동101),250051400,9,250001522,1843,가압펌프장,127.71464,37.85511,581.7,80.5,3368.0,466.3
신동1-1(신동101),250051400,10,250001782,1513,88공원,127.7152,37.85243,312.1,43.2,3680.1,509.6
신동1-1(신동101),250051400,11,250001340,1147,칠전동,127.71413,37.84246,1142.0,158.1,4822.0,667.7
신동1-1(신동101),250051400,12,250001338,1145,칠전동고개,127.71363,37.83625,735.9,101.9,5557.9,769.6
신동1-1(신동101),250051400,13,265000810,2364,봄봄유치원,127.71246,37.83366,305.9,42.4,5863.9,811.9
신동1-1(신동101),250051400,14,250027146,2849,팔미1리1반,127.71157,37.82949,566.1,78.4,6430.0,890.3
신동1-1(신동101),250051400,15,265000699,1343,증리,127.71599,37.82578,589.3,81.6,7019.3,971.9
신동1-1(신동101),250051400,16,250001631,1951,김유정문학촌,127.71672,37.81943,947.3,131.2,7966.6,1103.1
신동1-1(신동101),250051400,17,250002073,2050,김유정역,127.71475,37.81711,310.8,43.0,8277.5,1146.1
신동1-1(신동101),250051400,18,250001080,1256,금병초교,127.70984,37.81442,535.7,74.2,8813.1,1220.3
신동1-1(신동101),250051400,19,250026821,2548,팔미1리,127.71044,37.82934,2462.5,341.0,11275.6,1561.2
신동1-1(신동101),250051400,20,250001339,1146,칠전동고개,127.71411,37.83656,887.3,122.9,12162.9,1684.1
신동1-1(신동101),250051400,21,250001341,1148,칠전동사거리,127.7145,37.84141,551.9,76.4,12714.8,1760.5
신동1-1(신동101),250051400,22,250001343,1150,칠전대우A,127.71169,37.84435,590.5,81.8,13305.3,1842.3
신동1-1(신동101),250051400,23,250002222,2199,보타사입구,127.70104,37.84522,965.9,133.7,14271.2,1976.0
